web-scraper-order,web-scraper-start-url,produk,produk-href,Nama,Gambar-src,Bahan,Cara Buat,Reaksi,Produk,Produk-href
1684581382-10,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent,,,Ceplok Monster Ceria,https://img-global.cpcdn.com/recipes/b7fae4392897300f/680x482cq70/ceplok-monster-ceria-foto-resep-utama.jpg,"[{""Bahan"":""1 btr telur""},{""Bahan"":""Sejumput garam""},{""Bahan"":""1 lbr kecil nori panggang""},{""Bahan"":""Edible flower (saya bunga telang & bunga zinnia)""},{""Bahan"":""1 sdt margarin""}]","[{""Cara Buat"":""Siapkan bahan yg diperlukan. Iris2 nori sesuai imajinasi (lupa difoto)""},{""Cara Buat"":""Panaskan margarin, Ceplok telur dlm teflon gunakan api paling kecil, taburi sedikit garam, mulai tata bunga2 & nori bentuk rumput, terakhir taburi nori yg sudah diiris halus. Sajikan""},{""Cara Buat"":""Selamat menikmati ❤️(jika suka telur yg matang, bisa dibalik telurnya untuk mematangkan sisi yg lain)""}]","[{""Reaksi"":""😋\n 10""},{""Reaksi"":""❤️\n 21""},{""Reaksi"":""👏\n 15""}]",Ceplok Monster Ceria,https://cookpad.com/id/resep/16936285-ceplok-monster-ceria
1684581408-11,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent,,,Dadar Telur Tahu,https://img-global.cpcdn.com/recipes/7c8cd00accd002c8/680x482cq70/dadar-telur-tahu-foto-resep-utama.jpg,"[{""Bahan"":""2 btr telur""},{""Bahan"":""1 bh tahu potong""},{""Bahan"":""1 btg daun bawang iris""},{""Bahan"":""3 bh cabe setan iris""},{""Bahan"":""secukupnya Garam dan lada bubuk""}]","[{""Cara Buat"":""Masukkan telur, bawang dan cabe kedalam bowl""},{""Cara Buat"":""Masukkan tahu yg sudah di potong kecil2 aduk rata""},{""Cara Buat"":""Panaskan minyak, goreng telur hingga matang kecoklatan""},{""Cara Buat"":""Sajikan""}]","[{""Reaksi"":""😋\n 7""},{""Reaksi"":""❤️\n 16""},{""Reaksi"":""👏\n 13""}]",Dadar Telur Tahu,https://cookpad.com/id/resep/16930392-dadar-telur-tahu
1684581434-12,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent,,,Telur ceplok bawang,https://img-global.cpcdn.com/recipes/6cea6adca4a33acd/680x482cq70/telur-ceplok-bawang-foto-resep-utama.jpg,"[{""Bahan"":""4 butir telur ayam""},{""Bahan"":""Secukupnya gula, garam, kaldu bubuk""},{""Bahan"":""Bumbu iris 👇""},{""Bahan"":""3 siung bawang putih""},{""Bahan"":""4 siung bawang merah (mau ditambahkan juga boleh, sesuaikan selera saja ya)""},{""Bahan"":""jika ingin pedas, bisa ditambahkan cabai yaa""}]","[{""Cara Buat"":""Panaskan minyak sayur, goreng telur satu persatu, berikan sejumput garam pada masing2 telur, goreng hingga telur matang, tiriskan""},{""Cara Buat"":""Menggunakan minyak bekas goreng telur, tumis bumbu iris lalu tambahkan gula, garam, kaldu bubuk, masak hingga bumbu layu dan matang. (Koreksi rasa)""},{""Cara Buat"":""Susun telur ceplok dipiring, lalu berikan bumbu bawang keatas setiap telur""},{""Cara Buat"":""Sajikan 🥰""}]","[{""Reaksi"":""😋\n 1""},{""Reaksi"":""❤️\n 3""},{""Reaksi"":""👏\n 1""}]",Telur ceplok bawang,https://cookpad.com/id/resep/16937702-telur-ceplok-bawang
1684581461-13,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent,,,Oyster Omelette / Telur Dadar Tiram,https://img-global.cpcdn.com/recipes/f8219ec15d6ba0c6/680x482cq70/oyster-omelette-telur-dadar-tiram-foto-resep-utama.jpg,"[{""Bahan"":""200 gr Kerang Tiram""},{""Bahan"":""1 Batang Daun Bawang""},{""Bahan"":""3 Sdm Tepung Tapioka""},{""Bahan"":""1 Sdm Tepung Maizena""},{""Bahan"":""2 Butir Telur""},{""Bahan"":""Garam, Lada, Penyedap Rasa""},{""Bahan"":""1 Buah Bawang Putih Cincang""}]","[{""Cara Buat"":""Bersihkan tiram sampai warna air bilasan bening""},{""Cara Buat"":""Masukan ke Mangkok Bawang putih cincan, tiram, daun bawang, tepung maizena, tepung tapioka, lada, garam, penyedap rasa. \n\nseperti membuat telur dadar (bisa pakai cabai rawit kalau suka pedas) \n\naduk sampai merata lalu goreng seperti membuat telur dadar""}]","[{""Reaksi"":""😋\n 2""},{""Reaksi"":""❤️\n 1""},{""Reaksi"":""👏\n 1""}]",Oyster Omelette / Telur Dadar Tiram,https://cookpad.com/id/resep/16937716-oyster-omelette-telur-dadar-tiram
1684581488-14,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent,,,Buncis Wortel Orak-Arik Telor,https://img-global.cpcdn.com/recipes/4552c5309b4f5fee/680x482cq70/buncis-wortel-orak-arik-telor-foto-resep-utama.jpg,"[{""Bahan"":""1 pak buncis, iris serong""},{""Bahan"":""2 buah wortel, potong korek api""},{""Bahan"":""4 butir telur, kocok, bumbui dgn garam, lada, kaldu jamur, onion powder, dan garlic powder""},{""Bahan"":""4 siung bawang merah, cincang""},{""Bahan"":""2 siung bawang putih, cincang""},{""Bahan"":""Minyak goreng""},{""Bahan"":""Minyak wijen""},{""Bahan"":""Garam""},{""Bahan"":""Lada putih""},{""Bahan"":""Kaldu jamur""},{""Bahan"":""Onion powder""},{""Bahan"":""Garlic powder""},{""Bahan"":""2 sdm air""},{""Bahan"":""1 sdt blueband""}]","[{""Cara Buat"":""Panaskan minyak goreng dan sedikit minyak wijen.""},{""Cara Buat"":""Tumis bawang putih dan bawang merah hingga wangi.""},{""Cara Buat"":""Masukan buncis dan wortel, bumbui dgn garam, lada, kaldu jamur, onion powder, dan garlic powder.""},{""Cara Buat"":""Beri sedikit air, lalu aduk rata hingga buncis dan wortel matang dan air meresap.""},{""Cara Buat"":""Tuang telur, lalu orak arik hingga matang dan merata.""},{""Cara Buat"":""Masukan blueband, aduk rata hingga meleleh dan mengenai telur seluruhnya.""}]","[{""Reaksi"":""😋\n 1""},{""Reaksi"":""❤️\n 2""},{""Reaksi"":""👏\n 2""}]",Buncis Wortel Orak-Arik Telor,https://cookpad.com/id/resep/16937745-buncis-wortel-orak-arik-telor
1684581515-15,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent,,,Cilor/aci telor/cilor abang abang,https://img-global.cpcdn.com/recipes/d2b8ecf1a010c624/680x482cq70/ciloraci-telorcilor-abang-abang-foto-resep-utama.jpg,"[{""Bahan"":""6 sdm tepung tapioka""},{""Bahan"":""5 sdm tepung terigu""},{""Bahan"":""Air""},{""Bahan"":""Penyedap rasa (masako)""},{""Bahan"":""Lada""},{""Bahan"":""1 butir telur""},{""Bahan"":""minyak goreng""},{""Bahan"":""Garam""},{""Bahan"":""Bumbu bubuk""}]","[{""Cara Buat"":""Masukan 6 sdm tepung tapioka dan 5 sdm tepung terigu,aduk rata""},{""Cara Buat"":""Masukan masako sesuai selera,dan secukupnya lada bubuk,dan aduk rata.Lalu masukan air mendidih sedikit demi sedikit.lalu uleni adonan sampai kalis""},{""Cara Buat"":""Pipihkan adonan dan potong² sesuai selera""},{""Cara Buat"":""Rebus air,lalu masukan 1sdm minyak goreng,dan sejumput garam,jika sudah mendidih masukan adonan ke dalam air rebusan.Rebus hingga mengapung dan tunggu sekitar 3 menit,lalu tiriskan.""},{""Cara Buat"":""Pecahkan 1 butir telur yang diberi masako dan lada,kocok lepas.""},{""Cara Buat"":""Panaskan teflon (dengan api sedang) yang sudah diberi sedikit minyak,jika sudah panas masukan cilor,tunggu sebentar sampai cilor sedikit matang..lalu masukan telur,ulangi sampai adonan habis""},{""Cara Buat"":""Cilor siap dikmati""}]","[{""Reaksi"":""😋\n 2""},{""Reaksi"":""❤️\n 2""},{""Reaksi"":""👏\n 2""}]",Cilor/aci telor/cilor abang abang,https://cookpad.com/id/resep/16937800-ciloraci-telorcilor-abang-abang
1684581542-16,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent,,,Sup Ayam Telur,https://img-global.cpcdn.com/recipes/435080b6d2a8d470/680x482cq70/sup-ayam-telur-foto-resep-utama.jpg,"[{""Bahan"":""1/2 buah bawang bombay""},{""Bahan"":""2 buah bawang putih""},{""Bahan"":""Sejumput merica bubuk""},{""Bahan"":""Sejumput garam""},{""Bahan"":""Sejumput pala bubuk""},{""Bahan"":""1 buah wortel""},{""Bahan"":""100 gram daging ayam cincang /sosis / bakso""},{""Bahan"":""1 butir telur""},{""Bahan"":""1 batang daun bawang""},{""Bahan"":""1 lt air""}]","[{""Cara Buat"":""Cincang bawang bombay dan bawang putih. \n\nPotong2 wortel bentuk dadu. \n\nPotong2 daun bawang. \n\nConcang kasar daging ayam.""},{""Cara Buat"":""Tumis bawang putih dan bombay. \n\nMasukkan ayam cincang.\n\nTumis sampai ayam berubah warna masukkan wortel. \n\nAduk2.""},{""Cara Buat"":""Tambahkan air masak sampai mendidih. \n\nTambahkan bumbu2.""},{""Cara Buat"":""Masukkan telur kocok aduk2. \n\nTambahkan larutan maizena. \n\nAduk2 sampai sup mengental. \n\nDan terakhir masukkan daun bawang.""},{""Cara Buat"":""Setelah matang angkat dan sajikan selagi panas.""}]","[{""Reaksi"":""😋\n 2""},{""Reaksi"":""❤️\n 1""},{""Reaksi"":""👏\n 1""}]",Sup Ayam Telur,https://cookpad.com/id/resep/16936991-sup-ayam-telur
1684581569-17,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent,,,Semur Telur Ceplok Jamblang,https://img-global.cpcdn.com/recipes/93b0937a61137963/680x482cq70/semur-telur-ceplok-jamblang-foto-resep-utama.jpg,"[{""Bahan"":""7 butir telur (q hanya 4)""},{""Bahan"":""1 batang serai""},{""Bahan"":""1 lembar daun salam""},{""Bahan"":""1 sdm gula merah, sisir halus""},{""Bahan"":""1/2 sdt gula pasir""},{""Bahan"":""1/2 sdt garam""},{""Bahan"":""1/2 sdt kaldu bubuk""},{""Bahan"":""400 ml air""},{""Bahan"":""1-2 sdm kecap manis""},{""Bahan"":""Bumbu Iris :""},{""Bahan"":""5 siung bawang merah, Iris halus""},{""Bahan"":""3 siung bawang putih, Iris halus""},{""Bahan"":""5 biji cabe merah, buang bijinya, Iris halus""}]","[{""Cara Buat"":""Ceplok telur, sisihkan.""},{""Cara Buat"":""Tumis bumbu yang sudah diiris halus hingga harum.""},{""Cara Buat"":""Tuang air. \n\nMasukkan bumbu lainnya. \n\nBiarkan mendidih hingga air berkurang dan menjadi sedikit kental.\n\nKoreksi rasa.""},{""Cara Buat"":""Masukkan telur. \n\nMasak 5 menit sambil ditutup.""},{""Cara Buat"":""Siap disajikan.""}]","[{""Reaksi"":""😋\n 8""},{""Reaksi"":""❤️\n 11""},{""Reaksi"":""👏\n 6""}]",Semur Telur Ceplok Jamblang,https://cookpad.com/id/resep/16924846-semur-telur-ceplok-jamblang
1684581596-18,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent,,,Telur Terong Balado,https://img-global.cpcdn.com/recipes/bbdeddd40b413ecb/680x482cq70/telur-terong-balado-foto-resep-utama.jpg,"[{""Bahan"":""6 butir telur rebus""},{""Bahan"":""4 buah terong ungu, digoreng""},{""Bahan"":""1 lembar daun salam""},{""Bahan"":""3 lembar daun jeruk""},{""Bahan"":""5 sdm minyak goreng""},{""Bahan"":""200 ml air""},{""Bahan"":""Bumbu halus:""},{""Bahan"":""1/2 sdt garam""},{""Bahan"":""1/2 sdt kaldu ayam bubuk""},{""Bahan"":""1 sdm gula pasir""},{""Bahan"":""8 buah bawang merah""},{""Bahan"":""2 siung bawang putih""},{""Bahan"":""1 buah tomat, dipotong""},{""Bahan"":""1 bungkus Desaku bumbu balado""}]","[{""Cara Buat"":""Haluskan semua bahan bumbu (kecuali garam, gula, dan kaldu ayam bubuk) sampai halus. Sisihkan""},{""Cara Buat"":""Panaskan minyak goreng dengan api sedang, tumis bumbu halus berserta bahan rempah daun, tumis hingga harum dan matang""},{""Cara Buat"":""Bumbunya sudah tanak, tuangkan air berserta garam, gula, dan kaldu ayam bubuk.aduk hingga rata dan kadar airnya berkurang.""},{""Cara Buat"":""Terakhir masukkin telur rebus dan terong goreng, aduk hingga rata dan tercampur bumbu dan siap disajikan di piring saji. Selamat mencoba""}]","[{""Reaksi"":""😋\n 3""},{""Reaksi"":""❤️\n 1""},{""Reaksi"":""👏\n 1""}]",Telur Terong Balado,https://cookpad.com/id/resep/16937043-telur-terong-balado
1684581622-19,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent,,,Telur Ceplok Kuah Kecap,https://img-global.cpcdn.com/recipes/1445cd73f0361556/680x482cq70/telur-ceplok-kuah-kecap-foto-resep-utama.jpg,"[{""Bahan"":""4 butir telur""},{""Bahan"":""200 ml air""},{""Bahan"":""2 sdm kecap manis""},{""Bahan"":""1 sdm saus tiram""},{""Bahan"":""1/2 sdt gula""},{""Bahan"":""Secukupnya garam dan kaldu bubuk""},{""Bahan"":""Bahan iris""},{""Bahan"":""4 siung bawang merah""},{""Bahan"":""2 siung bawang putih""},{""Bahan"":""1/2 buah tomat""},{""Bahan"":""1/2 batang daun bawang""},{""Bahan"":""1 buah cabe merah (resep asli 3 buah)""},{""Bahan"":""3 buah cabe hijau""},{""Bahan"":""3 buah cabe rWit merah (sy skip)""},{""Bahan"":""Secukupnya minyak""}]","[{""Cara Buat"":""Ceplok telur, sisihkan. Saya menggunakan cetakan surabi supaya lebih rapi.""},{""Cara Buat"":""Iris semua bahan iris. Tumis duo bawang di minyak panas sampai harum.""},{""Cara Buat"":""Kemudian tambahkan air, tunggu sampai mendidih.""},{""Cara Buat"":""Masukkan kecap manis, saus tiram, gula, garam dan kaldu bubuk. Aduk sampai tercampur rata.""},{""Cara Buat"":""Masukkan telur dan semua bahan iris, siram-sirami telur dengan kuah pakai sendok, lalu tutup panci. Masak sampai kuah agak menyusut. Koreksi rasa.""},{""Cara Buat"":""Telur ceplok kuah kecap siap dinikmati.""}]","[{""Reaksi"":""😋\n 13""},{""Reaksi"":""❤️\n 23""},{""Reaksi"":""👏\n 10""}]",Telur Ceplok Kuah Kecap,https://cookpad.com/id/resep/16933258-telur-ceplok-kuah-kecap
1684581648-20,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent,,,Ayam Goreng Telur ala RM Padang,https://img-global.cpcdn.com/recipes/129f3914ecabd77a/680x482cq70/ayam-goreng-telur-ala-rm-padang-foto-resep-utama.jpg,"[{""Bahan"":""500 gr sayap ayam, dicuci bersih""},{""Bahan"":""500-750 ml air""},{""Bahan"":""1 butir telur, dikocok lepas""},{""Bahan"":""Secukupnya minyak untuk menggoreng dan menumis bumbu""},{""Bahan"":""Bumbu halus:""},{""Bahan"":""6 butir bawang merah""},{""Bahan"":""4 siung bawang putih""},{""Bahan"":""2 cm jahe""},{""Bahan"":""2 cm lengkuas""},{""Bahan"":""1/8 sdt kunyit bubuk/ 2 cm kunyit segar""},{""Bahan"":""1/4 sdt ketumbar""},{""Bahan"":""1/4 sdt merica bubuk""},{""Bahan"":""Secukupnya garam dan gula""}]","[{""Cara Buat"":""Bumbu halus ditumis dengan minyak secukupnya hingga tanak, lalu masukkan sayap ayam aduk rata.""},{""Cara Buat"":""Tambahkan air, hingga ayam terendam, ungkep ayam hingga air mulai set.""},{""Cara Buat"":""Setelah air agak set, angkat ayam, lalu masukkan telur kocok, kemudian diorak-arik. Masukkan kembali ayam, aduk rata.""},{""Cara Buat"":""Goreng ayam di minyak panas dengan api sedang hingga kuning keemasan. Siap disajikan.""}]","[{""Reaksi"":""😋\n 1""},{""Reaksi"":""❤️\n 5""},{""Reaksi"":""👏\n 3""}]",Ayam Goreng Telur ala RM Padang,https://cookpad.com/id/resep/16937818-ayam-goreng-telur-ala-rm-padang
1684582157-1,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent&page=2,,,Pizza Udang Telur,https://img-global.cpcdn.com/recipes/6d0e96781cc08954/680x482cq70/pizza-udang-telur-foto-resep-utama.jpg,"[{""Bahan"":""6 buah udang besar""},{""Bahan"":""3 btr telur kocok lepas""},{""Bahan"":""1 buah sosis sapi, potong kotak""},{""Bahan"":""1 batang daun bawang, potong2""},{""Bahan"":""1/4 sdt garam""},{""Bahan"":""1/4 sdt gula pasir""},{""Bahan"":""1/8 sdt merica bubuk""},{""Bahan"":""3 buha tomat cherry iris""},{""Bahan"":""1 sdm Keju parut""}]","[{""Cara Buat"":""Oles minyak di dasar cooker Tata udang.""},{""Cara Buat"":""Campur telur, garam, gula, merica, tuang telur, sosis, daun bawang, di sela udang. Taburi tomat dan keju""},{""Cara Buat"":""Masak sampai matang selama 7-10 menit drngan function Rice Keluarkan pizza dari cooker, potong dan sajikan hangat.""}]","[{""Reaksi"":""😋\n 9""},{""Reaksi"":""❤️\n 36""},{""Reaksi"":""👏\n 10""}]",Pizza Udang Telur,https://cookpad.com/id/resep/15336587-pizza-udang-telur
1684582183-2,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent&page=2,,,Telur Dadar Sawi Hijau,https://img-global.cpcdn.com/recipes/283f03c31e066d23/680x482cq70/telur-dadar-sawi-hijau-foto-resep-utama.jpg,"[{""Bahan"":""1 butir telur""},{""Bahan"":""2 lembar daun sawi hijau, diiris""},{""Bahan"":""2 buah cabe rawit, diiris""},{""Bahan"":""1/8 sdt lada halus""},{""Bahan"":""1/8 sdt kaldu bubuk""},{""Bahan"":""1 sdt tepung sagu/tapioka""},{""Bahan"":""2 sdm air""},{""Bahan"":""Bahan tambahan""},{""Bahan"":""2 sdm minyak""}]","[{""Cara Buat"":""Siapkan bahan. Campur semua bahan dan bumbu. Aduk sampai tercampur rata""},{""Cara Buat"":""Panaskan teflon, tuang minyak, masukkan adonannya. Dadar sampai bagian bawahnya agak mengering. Jangan lupa dibalik, ya. Setelah matang, matikan api""},{""Cara Buat"":""Sajikan""}]","[{""Reaksi"":""😋\n 7""},{""Reaksi"":""❤️\n 24""},{""Reaksi"":""👏\n 8""}]",Telur Dadar Sawi Hijau,https://cookpad.com/id/resep/16932480-telur-dadar-sawi-hijau
1684582209-3,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent&page=2,,,Telur Dadar Serundeng Ala RM. Padang,https://img-global.cpcdn.com/recipes/d833717d24fc8587/680x482cq70/telur-dadar-serundeng-ala-rm-padang-foto-resep-utama.jpg,"[{""Bahan"":""4 butir telur bebek / telur ayam""},{""Bahan"":""75 gr ampas kelapa""},{""Bahan"":""1 btg Daun bawang""},{""Bahan"":""2 btg daun seledri""},{""Bahan"":""2 lbr daun jeruk""},{""Bahan"":""1 lbr daun kunyit""},{""Bahan"":""3 siung bawang merah""},{""Bahan"":""2 siung Bawang putih""},{""Bahan"":""1/4 bawang bombay""},{""Bahan"":""25 gr Cabai keriting""},{""Bahan"":""1/2 ruas kunyit""},{""Bahan"":""1/4 sdt merica bubuk""},{""Bahan"":""1 sdt garam""},{""Bahan"":""3/4 sdt penyedap rasa""}]","[{""Cara Buat"":""Sangrai ampas kelapa dengan api kecil hingga kering tidak ada lagi kandungan air dan berubah warna menjadi sedikit menguning. Ketika diaduk konsistemsi ringam dan kemrisik. Sisihkan.""},{""Cara Buat"":""Rajang bawang bombay, daun bawang, seledri dan daun kunyit. Sisihkan.""},{""Cara Buat"":""Haluskan bawamg merah, bawang putih, canai, kunyit dan daun jeruk. Sisihkan.""},{""Cara Buat"":""Kocok telur, masukan bumbu halus, kelapa yang sudah disangrai, bahan2 yang sudah dirajang, garam dan penyedal rass. Kocok kembali hingga rata.""},{""Cara Buat"":""Panaskan minyak goreng, masukan kocokan telur ke dalam wajan. Gunakan api kecil. Tutup wajan.""},{""Cara Buat"":""Cek bagian bawah telur dadar, apabila sudah menguning panaskan minyak goreng di wajan yang berbeda. Setelah minyak goreng panas ambil beberapa sendok dan siram ke bagian atas telur dadar yang sedang digoreng. Gunanya agar ketika dadar dibalik bagian atas dadar tidak hancur/ berantakan.""},{""Cara Buat"":""Tutup kembali wajan yang berisi telur dadar, cek bagian bawah telur. Apabila sudah coklat, balik telur dadar. Tunggu hingga sisi satunya matamg.""}]","[{""Reaksi"":""😋\n 5""},{""Reaksi"":""❤️\n 8""},{""Reaksi"":""👏\n 7""}]",Telur Dadar Serundeng Ala RM. Padang,https://cookpad.com/id/resep/16932770-telur-dadar-serundeng-ala-rm-padang
1684582235-4,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent&page=2,,,Steamed egg and tofu,https://img-global.cpcdn.com/recipes/cabe541aa8a7ab42/680x482cq70/steamed-egg-and-tofu-foto-resep-utama.jpg,"[{""Bahan"":""Steamed tofu n egg :""},{""Bahan"":""1 pack tahu sutera""},{""Bahan"":""2 butir telur (106gr)""},{""Bahan"":""200 ml air""},{""Bahan"":""1/2 sdt - 1 sdt kaldu ayam bubuk""},{""Bahan"":""Garam""},{""Bahan"":""Lada""},{""Bahan"":""secukupnya Minyak wijen""},{""Bahan"":""secukupnya Kecap ikan""},{""Bahan"":""Tumis Daging Cincang :""},{""Bahan"":""100-150 gr Daging giling (lupa nimbang tadi)""},{""Bahan"":""1 siung bawang putih geprek halus""},{""Bahan"":""3 iris jahe""},{""Bahan"":""iris Daun bawang""},{""Bahan"":""1 sdm kecap asin""},{""Bahan"":""1 sdm kecap manis""},{""Bahan"":""1 sdt minyak wijen""}]","[{""Cara Buat"":""Potong2 tahu lalu tata di piring ceramic (yang bisa utk kukus dan ada tutupnya)""},{""Cara Buat"":""Kocok telur dan bahan lain sampai rata lalu saring, dan tuang ke tahu""},{""Cara Buat"":""Kukus -+ 20-25 menit (bowl ceramicnya hrs yg ada tutup, jd d kukus sambil d tutup gini, klo gak ada pakai alumunium foil aja tutupnya)""},{""Cara Buat"":""Sambil nunggu kukusan, bikin dagingnya.""},{""Cara Buat"":""Tumis baput, jahe, dan daun bawang sampai harum.""},{""Cara Buat"":""Masukkan daging, lalu kecap asin, kecap manis, garam lada dan kaldu jamur. Aduk rata. Masak sampai kecap meresap ke daging.""},{""Cara Buat"":""Terakhir masukkan minyak wijen, lalu tata di atas tahu yang sudah matang.""},{""Cara Buat"":""Note : ini telurnya aku bikin banyak airnya. Jd agak lembut. Kalau di resep asli 2 butir telur 120ml air.""}]","[{""Reaksi"":""😋\n 3""},{""Reaksi"":""❤️\n 1""},{""Reaksi"":""👏\n 1""}]",Steamed egg and tofu,https://cookpad.com/id/resep/16932797-steamed-egg-and-tofu
1684582262-5,https://cookpad.com/id/cari/telur?event=search.typed_query&order=recent&page=2,,,Sup Jagung Telur Kembang Kol,https://img-global.cpcdn.com/recipes/b9f8116787d5f115/680x482cq70/sup-jagung-telur-kembang-kol-foto-resep-utama.jpg,"[{""Bahan"":""2 Butir Telur, Kocok Lepas""},{""Bahan"":""2 Buah Jagung, Serut""},{""Bahan"":""100 grm Kembang Kol""},{""Bahan"":""3 Siung Bawang Putih, Geprek""},{""Bahan"":""1 Buah Daun Bawang, iris tipis""},{""Bahan"":""500 ml Air""},{""Bahan"":""1 Sdt Gula Pasir""},{""Bahan"":""1/2 Sdt Garam""},{""Bahan"":""1/2 Sdt Kaldu Jamur""},{""Bahan"":""Sejumput Merica Bubuk""}]","[{""Cara Buat"":""Rebus jagung yg sudah diserut sampai mendidih agar tdk bau. Lalu ganti dengan air yg baru""},{""Cara Buat"":""Jika mendidih masukkan telur kocoknya perlahan, masukan bawang geprek,garam,gula,merica bubuk. Koreksi rasa""},{""Cara Buat"":""Terakhir masukan kembang kol & daun bawang. Siap dihidangkan""}]","[{""Reaksi"":""😋\n 4""},{""Reaksi"":""❤️\n 5""},{""Reaksi"":""👏\n 6""}]",Sup Jagung Telur Kembang Kol,https://cookpad.com/id/resep/16932869-sup-jagung-telur-kembang-kol
